2.4917,1.9539,-2.2569,1.6647,-2.257,-0.64412,-1.844
2.4899,2.01,-2.2366,1.6404,-2.243,-0.65409,-1.8359
2.4856,2.0607,-2.2058,1.6035,-2.2213,-0.66401,-1.8278
2.4703,2.1027,-2.1831,1.5786,-2.2063,-0.67386,-1.8197
2.4495,2.1355,-2.1612,1.5576,-2.1917,-0.68365,-1.8116
2.4259,2.1582,-2.1389,1.5356,-2.1745,-0.69339,-1.8035
2.3994,2.169,-2.1169,1.5184,-2.1564,-0.70305,-1.7954
2.3727,2.1649,-2.0967,1.5151,-2.1383,-0.71266,-1.7873
2.3449,2.1457,-2.0773,1.5218,-2.1197,-0.7222,-1.7792
2.3151,2.11,-2.0584,1.5404,-2.1012,-0.73168,-1.7711
2.284,2.0582,-2.0406,1.5673,-2.0824,-0.74109,-1.763
2.2524,1.9863,-2.0223,1.6051,-2.0612,-0.75043,-1.7549
2.2199,1.8988,-2.0043,1.6475,-2.0395,-0.75971,-1.7468
2.1874,1.7964,-1.9922,1.6872,-2.0185,-0.76892,-1.7387
2.1544,1.681,-1.982,1.7091,-1.998,-0.77806,-1.7306
2.119,1.5605,-1.9646,1.7631,-1.9795,-0.78713,-1.7225
2.0832,1.4321,-1.9454,1.8255,-1.962,-0.79613,-1.7145
2.0463,1.2875,-1.9315,1.8911,-1.9447,-0.80506,-1.7064
2.0098,1.1351,-1.9191,1.9584,-1.9278,-0.81392,-1.6983
1.9779,0.98209,-1.9039,2.0256,-1.9112,-0.8227,-1.6902
1.9479,0.82988,-1.8885,2.0897,-1.8948,-0.83141,-1.6821
1.9184,0.67744,-1.8746,2.1471,-1.8776,-0.84005,-1.674
1.8895,0.52908,-1.8613,2.1974,-1.8604,-0.84861,-1.6659
1.8605,0.39936,-1.8492,2.2335,-1.8433,-0.8571,-1.6578
1.8315,0.28008,-1.8373,2.2632,-1.8271,-0.8655,-1.6497
1.803,0.16348,-1.8234,2.2775,-1.8103,-0.87384,-1.6416
1.7746,0.053427,-1.8089,2.3068,-1.7947,-0.88209,-1.6336
1.7449,-0.047519,-1.7941,2.3153,-1.7855,-0.89026,-1.6255
1.7146,-0.14103,-1.779,2.3167,-1.7792,-0.89836,-1.6174
1.6843,-0.22657,-1.7652,2.3201,-1.7732,-0.90637,-1.6093
1.6539,-0.30623,-1.7517,2.32,-1.7681,-0.9143,-1.6012
1.6237,-0.37937,-1.7371,2.2964,-1.7641,-0.92215,-1.5932
1.5936,-0.44802,-1.7223,2.2652,-1.76,-0.92992,-1.5851
1.5634,-0.5197,-1.7079,2.2431,-1.7556,-0.93761,-1.577
1.5332,-0.58998,-1.6936,2.2235,-1.7504,-0.94521,-1.5689
1.5033,-0.65405,-1.679,2.2115,-1.7411,-0.95272,-1.5609
1.4735,-0.71473,-1.6645,2.2032,-1.7301,-0.96016,-1.5528
1.4438,-0.77264,-1.6497,2.1897,-1.7182,-0.9675,-1.5447
1.4142,-0.82837,-1.6349,2.1787,-1.7059,-0.97476,-1.5367
1.3846,-0.8835,-1.6208,2.1678,-1.6943,-0.98193,-1.5286
1.355,-0.93733,-1.607,2.1608,-1.683,-0.98901,-1.5206
1.3254,-0.99066,-1.5918,2.1805,-1.6748,-0.99601,-1.5125
1.2959,-1.0421,-1.5765,2.2095,-1.6673,-1.0029,-1.5044
1.2667,-1.0925,-1.5628,2.2311,-1.6572,-1.0097,-1.4964
1.2377,-1.14,-1.5497,2.2506,-1.6464,-1.0164,-1.4883
1.2087,-1.1808,-1.537,2.2658,-1.6355,-1.0231,-1.4803
1.1798,-1.2166,-1.5245,2.2774,-1.6246,-1.0296,-1.4723
1.1511,-1.248,-1.5108,2.285,-1.6147,-1.0361,-1.4642
1.1225,-1.2749,-1.497,2.2887,-1.6049,-1.0424,-1.4562
1.094,-1.2978,-1.4843,2.2878,-1.5953,-1.0487,-1.4481
1.0656,-1.3165,-1.4723,2.2831,-1.5855,-1.0548,-1.4401
1.0367,-1.3316,-1.4609,2.274,-1.5738,-1.0609,-1.4321
1.0078,-1.3429,-1.45,2.2617,-1.5613,-1.0669,-1.424
0.97874,-1.3501,-1.4401,2.2471,-1.5487,-1.0728,-1.416
0.94977,-1.3535,-1.4307,2.2296,-1.5358,-1.0785,-1.408
0.92114,-1.3533,-1.4223,2.2119,-1.5225,-1.0842,-1.4
0.89268,-1.3493,-1.4139,2.192,-1.5091,-1.0898,-1.392
0.86437,-1.3418,-1.4054,2.163,-1.4961,-1.0953,-1.384
0.83617,-1.3307,-1.3964,2.1303,-1.4835,-1.1007,-1.3759
0.80778,-1.3139,-1.3857,2.0981,-1.4712,-1.106,-1.3679
0.77941,-1.2932,-1.3741,2.065,-1.4589,-1.1112,-1.3599
0.75136,-1.2703,-1.3614,2.0359,-1.4476,-1.1163,-1.3519
0.72351,-1.245,-1.3482,2.0063,-1.4339,-1.1212,-1.3439
0.69559,-1.2169,-1.3352,1.9731,-1.4241,-1.1261,-1.336
0.66795,-1.1869,-1.3222,1.9186,-1.4147,-1.1309,-1.328
0.6404,-1.1553,-1.3108,1.8988,-1.4016,-1.1356,-1.32
0.61328,-1.123,-1.2999,1.8868,-1.3873,-1.1402,-1.312
0.58759,-1.0905,-1.2886,1.8661,-1.3737,-1.1446,-1.304
0.56269,-1.0581,-1.2776,1.8438,-1.3607,-1.149,-1.296
0.53828,-1.0277,-1.2664,1.8304,-1.3459,-1.1533,-1.2881
0.51435,-0.99834,-1.2553,1.8186,-1.3323,-1.1574,-1.2801
0.49057,-0.96884,-1.2465,1.7956,-1.3222,-1.1615,-1.2721
0.46708,-0.9396,-1.2381,1.769,-1.3131,-1.1654,-1.2642
0.44398,-0.9113,-1.2278,1.745,-1.3006,-1.1693,-1.2562
0.4212,-0.8834,-1.2171,1.7212,-1.2867,-1.173,-1.2483
0.3987,-0.85457,-1.2049,1.697,-1.2728,-1.1766,-1.2403
0.3765,-0.82562,-1.1923,1.6712,-1.2584,-1.1801,-1.2324
0.35448,-0.79755,-1.1829,1.6497,-1.2431,-1.1835,-1.2245
0.33271,-0.76989,-1.1742,1.6269,-1.2275,-1.1868,-1.2165
0.31139,-0.74195,-1.163,1.5891,-1.2126,-1.19,-1.2086
0.29032,-0.71456,-1.1509,1.5459,-1.1977,-1.1931,-1.2007
0.26956,-0.68715,-1.1398,1.5001,-1.183,-1.1961,-1.1927
0.24894,-0.6607,-1.1284,1.4534,-1.1683,-1.1989,-1.1848
0.22793,-0.63768,-1.116,1.4144,-1.1533,-1.2017,-1.1769
0.20686,-0.61707,-1.1029,1.3784,-1.1386,-1.2043,-1.169
0.18588,-0.59696,-1.0896,1.3432,-1.123,-1.2068,-1.1611
0.16503,-0.57865,-1.0758,1.3099,-1.1072,-1.2093,-1.1532
0.14453,-0.56521,-1.0605,1.2766,-1.096,-1.2116,-1.1453
0.12427,-0.55444,-1.0443,1.244,-1.0865,-1.2138,-1.1374
0.10419,-0.54463,-1.0277,1.2183,-1.0716,-1.2158,-1.1295
0.084311,-0.53632,-1.0106,1.1942,-1.0558,-1.2178,-1.1217
